,Units,scenario,region,fuel,Year,value
789,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,h solar,2100,24.71482841160667
790,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,i geothermal,2020,0.0854654171034969
791,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,i geothermal,2025,0.1429124728584485
792,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,i geothermal,2030,0.1378819377736643
793,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,i geothermal,2035,0.1333112241153978
794,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,i geothermal,2040,0.12951261451394996
795,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,i geothermal,2045,0.12601089760734568
796,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,i geothermal,2050,0.12295586946266891
797,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,i geothermal,2055,0.12042789727589591
798,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,i geothermal,2060,0.11840680300976159
799,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,i geothermal,2065,0.1167459180713333
800,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,i geothermal,2070,0.1155218266772507
801,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,i geothermal,2075,0.1145127837570431
802,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,i geothermal,2080,0.11240854808059741
803,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,i geothermal,2085,0.11069290742540261
804,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,i geothermal,2090,0.10903540072783442
805,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,i geothermal,2095,0.10746139953484149
806,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,i geothermal,2100,0.10607456282979728
807,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,j traditional biomass,1990,4.24548466
808,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,j traditional biomass,2005,4.902558
809,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,j traditional biomass,2010,5.6123382500000005
810,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,j traditional biomass,2015,5.02964908
811,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,j traditional biomass,2020,4.9635460899999995
812,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,j traditional biomass,2025,4.616144520000001
813,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,j traditional biomass,2030,4.12809863
814,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,j traditional biomass,2035,3.62758687
815,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,j traditional biomass,2040,3.1537246899999998
816,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,j traditional biomass,2045,2.6890861999999998
817,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,j traditional biomass,2050,2.2629877
818,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,j traditional biomass,2055,1.87299059
819,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,j traditional biomass,2060,1.51307981
820,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,j traditional biomass,2065,1.20156603
821,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,j traditional biomass,2070,0.94753558
822,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,j traditional biomass,2075,0.74371624
823,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,j traditional biomass,2080,0.5859332819999999
824,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,j traditional biomass,2085,0.45895716
825,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,j traditional biomass,2090,0.358423992
826,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,j traditional biomass,2095,0.28004212199999995
827,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",India,j traditional biomass,2100,0.222122984
828,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,a oil,1990,0.228867
829,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,a oil,2005,0.535431
830,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,a oil,2010,0.579267
831,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,a oil,2015,0.793329
832,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,a oil,2020,0.953424
833,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,a oil,2025,1.098735
834,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,a oil,2030,1.192528
835,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,a oil,2035,1.275468
836,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,a oil,2040,1.37151
837,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,a oil,2045,1.4843929999999999
838,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,a oil,2050,1.6602999999999999
839,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,a oil,2055,1.894286
840,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,a oil,2060,2.156622
841,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,a oil,2065,2.437139
842,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,a oil,2070,2.725631
843,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,a oil,2075,3.004458
844,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,a oil,2080,3.291368
845,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,a oil,2085,3.5639339999999997
846,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,a oil,2090,3.824579
847,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,a oil,2095,4.07332
848,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,a oil,2100,4.312998
849,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,b natural gas,1975,0.00971149
850,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,b natural gas,1990,0.16149178
851,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,b natural gas,2005,0.444868
852,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,b natural gas,2010,0.730371
853,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,b natural gas,2015,0.9141840899
854,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,b natural gas,2020,1.2412005
855,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,b natural gas,2025,1.488193
856,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,b natural gas,2030,1.7947700000000002
857,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,b natural gas,2035,2.057045
858,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,b natural gas,2040,2.37833
859,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,b natural gas,2045,2.78662
860,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,b natural gas,2050,3.18013
861,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,b natural gas,2055,3.5941799999999997
862,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,b natural gas,2060,4.0667100000000005
863,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,b natural gas,2065,4.4151
864,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,b natural gas,2070,4.71049
865,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,b natural gas,2075,5.03491
866,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,b natural gas,2080,5.32448
867,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,b natural gas,2085,5.63572
868,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,b natural gas,2090,5.97622
869,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,b natural gas,2095,6.33245
870,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,b natural gas,2100,6.84502
871,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,c coal,1975,0.03615492
872,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,c coal,1990,0.01845889
873,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,c coal,2005,0.0442512
874,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,c coal,2010,0.07859569999999999
875,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,c coal,2015,0.2592964
876,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,c coal,2020,0.3948546
877,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,c coal,2025,0.555974
878,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,c coal,2030,0.731795
879,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,c coal,2035,0.919006
880,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,c coal,2040,1.138412
881,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,c coal,2045,1.379761
882,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,c coal,2050,1.653416
883,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,c coal,2055,1.955432
884,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,c coal,2060,2.266842
885,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,c coal,2065,2.593415
886,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,c coal,2070,2.9248000000000003
887,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,c coal,2075,3.2453030000000003
888,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,c coal,2080,3.508455
889,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,c coal,2085,3.7608
890,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,c coal,2090,3.9969300000000003
891,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,c coal,2095,4.239881
892,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,c coal,2100,4.471811
893,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,d biomass,1975,0.0198284
894,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,d biomass,1990,0.045244
895,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,d biomass,2005,0.0982291
896,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,d biomass,2010,0.106829
897,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,d biomass,2015,0.137882
898,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,d biomass,2020,0.221696426
899,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,d biomass,2025,0.38977211230000003
900,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,d biomass,2030,0.560534072
901,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,d biomass,2035,0.7765981499999999
902,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,d biomass,2040,1.0371552000000002
903,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,d biomass,2045,1.3026241192000003
904,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,d biomass,2050,1.5502263155000002
905,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,d biomass,2055,1.7802566435
906,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,d biomass,2060,1.9789979296299998
907,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,d biomass,2065,2.184103067600001
908,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,d biomass,2070,2.3968562627999996
909,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,d biomass,2075,2.5613413072999998
910,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,d biomass,2080,2.7079921058000003
911,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,d biomass,2085,2.7893148465
912,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,d biomass,2090,2.7996288542
913,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,d biomass,2095,2.7336106760999996
914,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,d biomass,2100,2.5187321275
915,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,e nuclear,2020,0.0096020731081536
916,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,e nuclear,2025,0.02945013044371545
917,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,e nuclear,2030,0.05889006147035245
918,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,e nuclear,2035,0.09662864351481032
919,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,e nuclear,2040,0.1440613365587713
920,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,e nuclear,2045,0.1964445684108025
921,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,e nuclear,2050,0.25749447151947025
922,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,e nuclear,2055,0.3234228561043197
923,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,e nuclear,2060,0.3933418812448653
924,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,e nuclear,2065,0.46933451495443645
925,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,e nuclear,2070,0.5505139420237017
926,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,e nuclear,2075,0.6320482383571936
927,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,e nuclear,2080,0.7080813625936747
928,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,e nuclear,2085,0.7780721765300544
929,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,e nuclear,2090,0.8383896355893353
930,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,e nuclear,2095,0.8907709644210783
931,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,e nuclear,2100,0.9309329861727969
932,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,f hydro,1990,0.0773844031415831
933,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,f hydro,2005,0.1191301745309601
934,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,f hydro,2010,0.1870463348886048
935,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,f hydro,2015,0.2642293707399049
936,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,f hydro,2020,0.2592434555129098
937,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,f hydro,2025,0.2593262028676388
938,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,f hydro,2030,0.2596787331593407
939,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,f hydro,2035,0.2614302075084849
940,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,f hydro,2040,0.2651419834401997
941,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,f hydro,2045,0.271942520693367
942,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,f hydro,2050,0.2800700643634635
943,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,f hydro,2055,0.2892739523077819
944,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,f hydro,2060,0.2990663945296744
945,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,f hydro,2065,0.3083323185646118
946,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,f hydro,2070,0.318931545738221
947,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,f hydro,2075,0.3302260010261662
948,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,f hydro,2080,0.3411817129409839
949,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,f hydro,2085,0.352603835254707
950,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,f hydro,2090,0.3643132141907766
951,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,f hydro,2095,0.3762282283868601
952,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,f hydro,2100,0.3878974353898801
953,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,g wind,2005,0.0001302141291752
954,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,g wind,2010,0.0009257363873293
955,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,g wind,2015,0.0040341844521921
956,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,g wind,2020,0.062227035570174206
957,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,g wind,2025,0.19171793713331278
958,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,g wind,2030,0.37940790234848537
959,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,g wind,2035,0.6015911119163205
960,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,g wind,2040,0.8711473394587558
961,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,g wind,2045,1.1538908205174327
962,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,g wind,2050,1.4293725217104407
963,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,g wind,2055,1.698261882466656
964,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,g wind,2060,1.9668248133820831
965,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,g wind,2065,2.2524731378873124
966,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,g wind,2070,2.539192594777243
967,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,g wind,2075,2.8230241429645715
968,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,g wind,2080,3.0956248571401837
969,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,g wind,2085,3.348499251930114
970,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,g wind,2090,3.558493606944932
971,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,g wind,2095,3.7354512452551467
972,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,g wind,2100,3.884066445253556
973,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,h solar,2005,0.0013236619469064
974,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,h solar,2010,0.0015262552232227
975,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,h solar,2015,0.0020480075219902
976,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,h solar,2020,0.03801806847133358
977,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,h solar,2025,0.17756982857475442
978,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,h solar,2030,0.348622898575661
979,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,h solar,2035,0.5332058028278748
980,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,h solar,2040,0.7518639335102649
981,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,h solar,2045,0.9875444219251368
982,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,h solar,2050,1.238733879148241
983,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,h solar,2055,1.4870932047315977
984,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,h solar,2060,1.7362539605495335
985,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,h solar,2065,2.003689328141593
986,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,h solar,2070,2.265400694447435
987,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,h solar,2075,2.5310675075878506
988,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,h solar,2080,2.7941747420056013
989,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,h solar,2085,3.0410117916573816
990,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,h solar,2090,3.266288824765387
991,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,h solar,2095,3.4666741177272975
992,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,h solar,2100,3.6446490152193096
993,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,i geothermal,2020,0.0179357321822685
994,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,i geothermal,2025,0.047833479879418
995,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,i geothermal,2030,0.08100834818577679
996,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,i geothermal,2035,0.1119799161902725
997,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,i geothermal,2040,0.1411061244012537
998,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,i geothermal,2045,0.1632797671360876
999,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,i geothermal,2050,0.1638573169237873
1000,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,i geothermal,2055,0.160483831641199
1001,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,i geothermal,2060,0.1577619420176768
1002,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,i geothermal,2065,0.15504552295695612
1003,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,i geothermal,2070,0.1532201755327824
1004,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,i geothermal,2075,0.15187739095771371
1005,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,i geothermal,2080,0.15050034229012102
1006,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,i geothermal,2085,0.1494297470920006
1007,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,i geothermal,2090,0.14856116266268862
1008,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,i geothermal,2095,0.1478409719454368
1009,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,i geothermal,2100,0.1470842369834375
1010,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,j traditional biomass,1990,0.7062679
1011,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,j traditional biomass,2005,0.8891226
1012,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,j traditional biomass,2010,0.950621
1013,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,j traditional biomass,2015,0.9768981999999999
1014,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,j traditional biomass,2020,0.9730325
1015,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,j traditional biomass,2025,0.9550817
1016,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,j traditional biomass,2030,0.8896294
1017,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,j traditional biomass,2035,0.8334415000000001
1018,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,j traditional biomass,2040,0.7741049
1019,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,j traditional biomass,2045,0.7023442999999999
1020,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,j traditional biomass,2050,0.6335416
1021,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,j traditional biomass,2055,0.5570072
1022,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,j traditional biomass,2060,0.4758849
1023,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,j traditional biomass,2065,0.40348209999999995
1024,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,j traditional biomass,2070,0.3370556
1025,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,j traditional biomass,2075,0.2745348
1026,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,j traditional biomass,2080,0.2205221
1027,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,j traditional biomass,2085,0.1736033
1028,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,j traditional biomass,2090,0.1342173
1029,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,j traditional biomass,2095,0.1025128
1030,EJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,j traditional biomass,2100,0.07757527
