,Units,scenario,region,sector,subsector,technology,Year,value
624,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,FCEV,2025,0.0999716
625,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,FCEV,2030,0.0891472
626,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,FCEV,2035,0.0918566
627,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,FCEV,2040,0.0933667
628,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,FCEV,2045,0.094373
629,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,FCEV,2050,0.0957552
630,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,FCEV,2055,0.0954884
631,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,FCEV,2060,0.0952515
632,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,FCEV,2065,0.0950169
633,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,FCEV,2070,0.0948251
634,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,FCEV,2075,0.0946453
635,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,FCEV,2080,0.0944806
636,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,FCEV,2085,0.094259
637,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,FCEV,2090,0.0939859
638,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,FCEV,2095,0.0936689
639,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,FCEV,2100,0.0936048
640,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,2005,0.0464148
641,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,2010,0.0519231
642,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,2015,0.0543231
643,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,2020,0.0550897
644,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,2025,0.0580317
645,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,2030,0.0609658
646,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,2035,0.0630075
647,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,2040,0.0657104
648,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,2045,0.0681271
649,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,2050,0.0706362
650,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,2055,0.0704963
651,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,2060,0.0707879
652,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,2065,0.0715356
653,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,2070,0.0732109
654,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,2075,0.0746149
655,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,2080,0.0756573
656,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,2085,0.0769581
657,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,2090,0.0784373
658,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,2095,0.0800875
659,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,2100,0.0826238
660,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Liquids,2005,0.0393771
661,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Liquids,2010,0.0462959
662,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Liquids,2015,0.0490751
663,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Liquids,2020,0.0398798
664,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Liquids,2025,0.0429167
665,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Liquids,2030,0.0457395
666,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Liquids,2035,0.0472162
667,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Liquids,2040,0.0491551
668,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Liquids,2045,0.0507181
669,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Liquids,2050,0.0522758
670,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Liquids,2055,0.0524888
671,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Liquids,2060,0.053198
672,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Liquids,2065,0.0544863
673,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Liquids,2070,0.0567804
674,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Liquids,2075,0.0587546
675,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Liquids,2080,0.0603644
676,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Liquids,2085,0.0622094
677,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Liquids,2090,0.0642509
678,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Liquids,2095,0.0665362
679,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,Liquids,2100,0.069424
680,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,NG,2005,0.0405861
681,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,NG,2010,0.0438489
682,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,NG,2015,0.0455249
683,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,NG,2020,0.0530821
684,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,NG,2025,0.0564255
685,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,NG,2030,0.0597038
686,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,NG,2035,0.0620194
687,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,NG,2040,0.0647656
688,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,NG,2045,0.0672477
689,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,NG,2050,0.0701035
690,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,NG,2055,0.0705824
691,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,NG,2060,0.0710643
692,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,NG,2065,0.0716376
693,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,NG,2070,0.0723775
694,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,NG,2075,0.073245
695,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,NG,2080,0.0742635
696,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,NG,2085,0.0754058
697,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,NG,2090,0.0767006
698,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,NG,2095,0.0782337
699,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Africa_Western,trn_pass_road_LDV_4W,Mini Car,NG,2100,0.0802075
700,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,BEV,2005,0.787455
701,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,BEV,2010,0.77264
702,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,BEV,2015,0.752001
703,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,BEV,2020,0.735418
704,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,BEV,2025,0.720702
705,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,BEV,2030,0.707015
706,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,BEV,2035,0.188771
707,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,BEV,2040,0.17
708,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,BEV,2045,0.150963
709,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,BEV,2050,0.132199
710,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,BEV,2055,0.131152
711,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,BEV,2060,0.130017
712,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,BEV,2065,0.12897
713,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,BEV,2070,0.128285
714,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,BEV,2075,0.12768
715,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,BEV,2080,0.127197
716,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,BEV,2085,0.126701
717,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,BEV,2090,0.126149
718,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,BEV,2095,0.125588
719,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,BEV,2100,0.124886
720,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Hydrogen,2005,0.850696
721,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Hydrogen,2010,0.829236
722,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Hydrogen,2015,0.808798
723,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Hydrogen,2020,0.832947
724,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Hydrogen,2025,0.819598
725,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Hydrogen,2030,0.804693
726,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Hydrogen,2035,0.212139
727,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Hydrogen,2040,0.183354
728,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Hydrogen,2045,0.15826
729,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Hydrogen,2050,0.135451
730,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Hydrogen,2055,0.134734
731,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Hydrogen,2060,0.132861
732,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Hydrogen,2065,0.130441
733,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Hydrogen,2070,0.129042
734,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Hydrogen,2075,0.128271
735,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Hydrogen,2080,0.127161
736,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Hydrogen,2085,0.125937
737,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Hydrogen,2090,0.124347
738,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Hydrogen,2095,0.122221
739,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Hydrogen,2100,0.120066
740,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Liquids,2005,0.0717646
741,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Liquids,2010,0.0793398
742,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Liquids,2015,0.0795956
743,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Liquids,2020,0.0816174
744,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Liquids,2025,0.0743256
745,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Liquids,2030,0.0700804
746,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Liquids,2035,0.0693562
747,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Liquids,2040,0.069427
748,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Liquids,2045,0.0696254
749,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Liquids,2050,0.0695816
750,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Liquids,2055,0.0703689
751,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Liquids,2060,0.0713572
752,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Liquids,2065,0.0722536
753,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Liquids,2070,0.0734876
754,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Liquids,2075,0.0750451
755,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Liquids,2080,0.0768239
756,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Liquids,2085,0.0789628
757,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Liquids,2090,0.0814961
758,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Liquids,2095,0.0845205
759,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_aviation_intl,International Aviation,Liquids,2100,0.0881721
760,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_pass,Domestic Aviation,BEV,2005,0.324206
761,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_pass,Domestic Aviation,BEV,2010,0.324436
762,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_pass,Domestic Aviation,BEV,2015,0.313789
763,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_pass,Domestic Aviation,BEV,2020,0.308708
764,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_pass,Domestic Aviation,BEV,2025,0.300324
765,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_pass,Domestic Aviation,BEV,2030,0.145663
766,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_pass,Domestic Aviation,BEV,2035,0.142637
767,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_pass,Domestic Aviation,BEV,2040,0.137961
768,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_pass,Domestic Aviation,BEV,2045,0.132336
769,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_pass,Domestic Aviation,BEV,2050,0.126633
770,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_pass,Domestic Aviation,BEV,2055,0.124888
771,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_pass,Domestic Aviation,BEV,2060,0.122997
772,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_pass,Domestic Aviation,BEV,2065,0.121252
773,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_pass,Domestic Aviation,BEV,2070,0.12011
774,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_pass,Domestic Aviation,BEV,2075,0.119103
775,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_pass,Domestic Aviation,BEV,2080,0.118299
776,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_pass,Domestic Aviation,BEV,2085,0.117473
777,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_pass,Domestic Aviation,BEV,2090,0.116553
778,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_pass,Domestic Aviation,BEV,2095,0.115617
779,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_pass,Domestic Aviation,BEV,2100,0.114448
780,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_pass,Domestic Aviation,Hydrogen,2005,0.281237
781,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_pass,Domestic Aviation,Hydrogen,2010,0.274138
782,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_pass,Domestic Aviation,Hydrogen,2015,0.267389
783,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_pass,Domestic Aviation,Hydrogen,2020,0.333554
784,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_pass,Domestic Aviation,Hydrogen,2025,0.329872
785,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_pass,Domestic Aviation,Hydrogen,2030,0.323005
786,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_pass,Domestic Aviation,Hydrogen,2035,0.155994
787,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_pass,Domestic Aviation,Hydrogen,2040,0.149318
788,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_pass,Domestic Aviation,Hydrogen,2045,0.143299
789,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_pass,Domestic Aviation,Hydrogen,2050,0.1364
790,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_pass,Domestic Aviation,Hydrogen,2055,0.135206
791,1990$/pass-km,"SSP1GCAM_SSP1,date=2023-23-11T16:32:58+06:015",Brazil,trn_pass,Domestic Aviation,Hydrogen,2060,0.132087
