,region,scenario,technology,Year,value
544,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2025,0.006748351
545,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2030,0.051633642
546,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2035,0.119143508
547,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2040,0.196681105
548,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2045,0.268282034
549,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2050,0.32868194370000003
550,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2055,0.3747601989
551,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2060,0.42876617413
552,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2065,0.48807242749999996
553,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2070,0.5514318946
554,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2075,0.6176911662
555,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2080,0.68644970883
556,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2085,0.7556580900000001
557,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2090,0.8239428
558,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2095,0.8909172599999999
559,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",hydrogen,2100,0.95423945
560,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2005,100.46354332800001
561,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2010,118.66154243799983
562,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2015,168.08319590399967
563,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2020,206.0196501610004
564,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2025,232.95963648100033
565,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2030,252.3419479001001
566,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2035,267.86174336410096
567,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2040,290.54843170150025
568,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2045,322.5530884139982
569,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2050,366.0128255969988
570,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2055,421.42405135649994
571,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2060,482.8721563542002
572,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2065,548.1620766759005
573,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2070,615.7579521830014
574,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2075,684.5875129309026
575,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2080,756.7757154680005
576,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2085,829.012439970202
577,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2090,900.8422745803995
578,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2095,971.3936655213978
579,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",refined liquids,2100,1039.6369930842004
