,Units,scenario,region,sector,Year,value
7063,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_coal (IGCC CCS),2070,1.1283038194000004
7064,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_coal (IGCC CCS),2075,1.0267877883
7065,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_coal (IGCC CCS),2080,0.8774921239000001
7066,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_coal (IGCC CCS),2085,0.7058908826000002
7067,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_coal (IGCC CCS),2090,0.5524530268000001
7068,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_coal (IGCC CCS),2095,0.4176256222
7069,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_coal (IGCC CCS),2100,0.29695907470000005
7070,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_coal (conv pul CCS),2025,0.07687939
7071,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_coal (conv pul CCS),2030,0.28389227
7072,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_coal (conv pul CCS),2035,0.53174022
7073,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_coal (conv pul CCS),2040,0.72285353
7074,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_coal (conv pul CCS),2045,0.8024891500000001
7075,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_coal (conv pul CCS),2050,0.77240299
7076,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_coal (conv pul CCS),2055,0.7519865200000001
7077,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_coal (conv pul CCS),2060,0.694147501
7078,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_coal (conv pul CCS),2065,0.6060806110000001
7079,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_coal (conv pul CCS),2070,0.5181826130000001
7080,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_coal (conv pul CCS),2075,0.4325611019999999
7081,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_coal (conv pul CCS),2080,0.34254050550000004
7082,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_coal (conv pul CCS),2085,0.26137062800000005
7083,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_coal (conv pul CCS),2090,0.20003032199999993
7084,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_coal (conv pul CCS),2095,0.14977120800000002
7085,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_coal (conv pul CCS),2100,0.10636432130000001
7086,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_gas (CC CCS),2025,0.5028492999999999
7087,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_gas (CC CCS),2030,1.5746727
7088,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_gas (CC CCS),2035,2.7922478
7089,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_gas (CC CCS),2040,3.8840957
7090,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_gas (CC CCS),2045,4.829530199999999
7091,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_gas (CC CCS),2050,5.522034
7092,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_gas (CC CCS),2055,6.121337499999999
7093,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_gas (CC CCS),2060,6.7494911
7094,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_gas (CC CCS),2065,7.296469129999999
7095,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_gas (CC CCS),2070,7.431396199999998
7096,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_gas (CC CCS),2075,7.2270452999999995
7097,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_gas (CC CCS),2080,6.8258299
7098,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_gas (CC CCS),2085,6.442028499999999
7099,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_gas (CC CCS),2090,6.126501700000001
7100,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_gas (CC CCS),2095,5.8450434
7101,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_gas (CC CCS),2100,5.4919327
7102,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_refined liquids (CC CCS),2025,0.6773258000000001
7103,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_refined liquids (CC CCS),2030,1.31720713
7104,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_refined liquids (CC CCS),2035,1.8196534100000001
7105,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_refined liquids (CC CCS),2040,1.8795275200000003
7106,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_refined liquids (CC CCS),2045,1.7005355939999995
7107,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_refined liquids (CC CCS),2050,1.559717036
7108,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_refined liquids (CC CCS),2055,1.5276974429999999
7109,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_refined liquids (CC CCS),2060,1.595544987
7110,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_refined liquids (CC CCS),2065,1.6057836840000002
7111,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_refined liquids (CC CCS),2070,1.493724119
7112,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_refined liquids (CC CCS),2075,1.4077727290000002
7113,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_refined liquids (CC CCS),2080,1.233186211
7114,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_refined liquids (CC CCS),2085,1.0987261279999998
7115,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_refined liquids (CC CCS),2090,1.0317401360000003
7116,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_refined liquids (CC CCS),2095,0.994832913
7117,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,elec_refined liquids (CC CCS),2100,1.0566550009999998
7118,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,iron and steel,2025,0.1311852
7119,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,iron and steel,2030,0.42752260000000003
7120,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,iron and steel,2035,0.8400899999999999
7121,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,iron and steel,2040,1.24261742
7122,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,iron and steel,2045,1.60884676
7123,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,iron and steel,2050,1.92563446
7124,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,iron and steel,2055,2.1479118
7125,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,iron and steel,2060,2.2549875999999998
7126,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,iron and steel,2065,2.2688804
7127,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,iron and steel,2070,2.216983
7128,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,iron and steel,2075,2.121087
7129,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,iron and steel,2080,1.9866130999999998
7130,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,iron and steel,2085,1.8155309000000002
7131,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,iron and steel,2090,1.6113193
7132,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,iron and steel,2095,1.379784
7133,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,iron and steel,2100,1.12912852
7134,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,other industrial feedstocks,1975,0.17886
7135,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,other industrial feedstocks,1990,0.291262
7136,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,other industrial feedstocks,2005,0.790919
7137,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,other industrial feedstocks,2010,0.817175
7138,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,other industrial feedstocks,2015,0.640778
7139,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,other industrial feedstocks,2020,0.747862
7140,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,other industrial feedstocks,2025,0.883379
7141,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,other industrial feedstocks,2030,1.02317
7142,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,other industrial feedstocks,2035,1.18999
7143,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,other industrial feedstocks,2040,1.35105
7144,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,other industrial feedstocks,2045,1.48307
7145,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,other industrial feedstocks,2050,1.60196
7146,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,other industrial feedstocks,2055,1.71812
7147,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,other industrial feedstocks,2060,1.82863
7148,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,other industrial feedstocks,2065,1.92415
7149,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,other industrial feedstocks,2070,1.99578
7150,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,other industrial feedstocks,2075,2.05255
7151,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,other industrial feedstocks,2080,2.09858
7152,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,other industrial feedstocks,2085,2.13537
7153,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,other industrial feedstocks,2090,2.15995
7154,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,other industrial feedstocks,2095,2.16726
7155,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,other industrial feedstocks,2100,2.15744
7156,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,refining,2020,0.0884098
7157,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,refining,2025,0.17092996000000002
7158,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,refining,2030,0.47184143000000006
7159,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,refining,2035,1.9459124299999997
7160,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,refining,2040,3.441626060000001
7161,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,refining,2045,5.173430400000003
7162,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,refining,2050,6.849148974999998
7163,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,refining,2055,8.423879935000002
7164,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,refining,2060,9.492393892999997
7165,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,refining,2065,10.785672676
7166,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,refining,2070,12.963944715800002
7167,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,refining,2075,15.4517881595
7168,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,refining,2080,17.78628823429
7169,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,refining,2085,19.876411394829987
7170,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,refining,2090,20.373509327647003
7171,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,refining,2095,19.269630413151003
7172,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South America_Southern,refining,2100,17.08884697573291
7173,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,H2 central production,2025,0.0036162359
7174,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,H2 central production,2030,0.0315145167
7175,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,H2 central production,2035,0.0971814463
7176,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,H2 central production,2040,0.16045495610000002
7177,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,H2 central production,2045,0.1964996303
7178,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,H2 central production,2050,0.21805925179999996
7179,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,H2 central production,2055,0.18486777079999997
7180,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,H2 central production,2060,0.16101290060000004
7181,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,H2 central production,2065,0.14631287500000004
7182,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,H2 central production,2070,0.14124768899999998
7183,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,H2 central production,2075,0.137673257
7184,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,H2 central production,2080,0.14430400300000001
7185,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,H2 central production,2085,0.162093791
7186,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,H2 central production,2090,0.188167433
7187,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,H2 central production,2095,0.2170700075
7188,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,H2 central production,2100,0.24326845390000007
7189,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,N fertilizer,2025,0.0011245
7190,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,N fertilizer,2030,0.00493003
7191,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,N fertilizer,2035,0.01694533
7192,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,N fertilizer,2040,0.031682308
7193,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,N fertilizer,2045,0.044173694
7194,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,N fertilizer,2050,0.053663210999999995
7195,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,N fertilizer,2055,0.0566441323
7196,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,N fertilizer,2060,0.055387273199999996
7197,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,N fertilizer,2065,0.05179392100000001
7198,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,N fertilizer,2070,0.047856869999999996
7199,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,N fertilizer,2075,0.045466756
7200,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,N fertilizer,2080,0.045511833
7201,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,N fertilizer,2085,0.047941576
7202,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,N fertilizer,2090,0.051656169
7203,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,N fertilizer,2095,0.055302847
7204,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,N fertilizer,2100,0.057669946
7205,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,cement,2025,0.00485977
7206,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,cement,2030,0.047766170000000004
7207,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,cement,2035,0.23067443
7208,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,cement,2040,0.5677392800000001
7209,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,cement,2045,0.97430182
7210,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,cement,2050,1.350477586
7211,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,cement,2055,1.5957225499999999
7212,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,cement,2060,1.7422116193
7213,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,cement,2065,1.8154935269999999
7214,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,cement,2070,1.8677515900000001
7215,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,cement,2075,1.9693171400000002
7216,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,cement,2080,2.16588548
7217,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,cement,2085,2.45497889
7218,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,cement,2090,2.79473834
7219,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,cement,2095,3.1348934699999997
7220,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,cement,2100,3.43585697
7221,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,chemical feedstocks,1975,0.00050176
7222,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,construction feedstocks,1975,0.0203762
7223,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,construction feedstocks,1990,0.0301213
7224,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,construction feedstocks,2005,0.100523
7225,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,construction feedstocks,2010,0.122882
7226,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,construction feedstocks,2015,0.0886253
7227,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,construction feedstocks,2020,0.0890823
7228,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,construction feedstocks,2025,0.0907367
7229,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,construction feedstocks,2030,0.0922549
7230,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,construction feedstocks,2035,0.0948968
7231,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,construction feedstocks,2040,0.0971909
7232,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,construction feedstocks,2045,0.0981818
7233,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,construction feedstocks,2050,0.0981855
7234,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,construction feedstocks,2055,0.0964118
7235,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,construction feedstocks,2060,0.0934449
7236,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,construction feedstocks,2065,0.0895784
7237,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,construction feedstocks,2070,0.0848192
7238,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,construction feedstocks,2075,0.0803528
7239,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,construction feedstocks,2080,0.0759477
7240,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,construction feedstocks,2085,0.0714436
7241,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,construction feedstocks,2090,0.0668659
7242,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,construction feedstocks,2095,0.0622859
7243,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,construction feedstocks,2100,0.0577565
7244,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_biomass (IGCC CCS),2025,0.0027041704
7245,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_biomass (IGCC CCS),2030,0.012530699599999999
7246,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_biomass (IGCC CCS),2035,0.042369598499999994
7247,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_biomass (IGCC CCS),2040,0.09207018759999999
7248,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_biomass (IGCC CCS),2045,0.1508955432
7249,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_biomass (IGCC CCS),2050,0.20094225229999996
7250,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_biomass (IGCC CCS),2055,0.19640020713
7251,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_biomass (IGCC CCS),2060,0.18655608966999998
7252,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_biomass (IGCC CCS),2065,0.1704360695499999
7253,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_biomass (IGCC CCS),2070,0.15492770826499996
7254,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_biomass (IGCC CCS),2075,0.154805639979
7255,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_biomass (IGCC CCS),2080,0.168625823628
7256,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_biomass (IGCC CCS),2085,0.21084270854599999
7257,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_biomass (IGCC CCS),2090,0.24696159493599998
7258,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_biomass (IGCC CCS),2095,0.26461145655499996
7259,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_biomass (IGCC CCS),2100,0.2793329507
7260,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_biomass (conv CCS),2025,0.003892559
7261,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_biomass (conv CCS),2030,0.019217091999999998
7262,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_biomass (conv CCS),2035,0.074633656
7263,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_biomass (conv CCS),2040,0.143187758
7264,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_biomass (conv CCS),2045,0.16968478890000002
7265,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_biomass (conv CCS),2050,0.1514542231
7266,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_biomass (conv CCS),2055,0.09491487230999998
7267,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_biomass (conv CCS),2060,0.07314307515
7268,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_biomass (conv CCS),2065,0.059665015939999996
7269,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_biomass (conv CCS),2070,0.052828140914999995
7270,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_biomass (conv CCS),2075,0.05206880908899999
7271,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_biomass (conv CCS),2080,0.056430729961
7272,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_biomass (conv CCS),2085,0.06814186826100001
7273,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_biomass (conv CCS),2090,0.07665857532
7274,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_biomass (conv CCS),2095,0.07864142313
7275,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_biomass (conv CCS),2100,0.08036717503
7276,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_coal (IGCC CCS),2025,0.005280425
7277,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_coal (IGCC CCS),2030,0.0178120912
7278,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_coal (IGCC CCS),2035,0.04105668649999999
7279,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_coal (IGCC CCS),2040,0.06413531219999999
7280,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_coal (IGCC CCS),2045,0.0732174183
7281,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_coal (IGCC CCS),2050,0.06322161279
7282,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_coal (IGCC CCS),2055,0.03574604979
7283,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_coal (IGCC CCS),2060,0.021650907230000002
7284,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",South Asia,elec_coal (IGCC CCS),2065,0.015422985086999998
