,sector,region,scenario,Year,value
516,delivered gas,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2090,-2.103674622e-06
517,district heat,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2005,4.949427955042516
518,district heat,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2010,12.455154698151949
519,district heat,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2015,14.058909296940033
520,district heat,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2020,138.15085460936174
521,district heat,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2025,164.82603355617226
522,district heat,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2030,181.25152990518188
523,district heat,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2035,189.34982783334715
524,district heat,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2040,194.96528869954088
525,district heat,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,195.06650187920863
526,district heat,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2050,192.39095450988594
527,district heat,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,184.61289665627456
528,district heat,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2060,174.438357068642
529,district heat,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2065,164.15178032054828
530,district heat,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2070,154.07947163387576
531,district heat,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2075,144.39581308792754
532,district heat,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2080,136.74622629458753
533,district heat,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2085,128.62293740742695
534,district heat,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2090,120.78499579485647
535,district heat,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2095,113.14402929810122
536,district heat,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2100,104.09986694645106
537,electricity,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2005,4.356010428557599
538,electricity,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2010,6.082241777568956
539,electricity,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2015,7.712051560376035
540,electricity,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2020,11.978384273425151
541,electricity,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2025,16.561549213593022
542,electricity,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2030,25.941800329391636
543,electricity,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2035,38.988064701973414
544,electricity,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2040,56.916583745558796
545,electricity,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,81.57610868535657
546,electricity,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2050,115.19721025116448
547,electricity,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,154.11462374175127
548,electricity,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2060,200.04503118023567
549,electricity,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2065,248.8677313448512
550,electricity,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2070,301.1603281686347
551,electricity,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2075,353.34637830277774
552,electricity,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2080,403.51757205072954
553,electricity,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2085,451.2105788054827
554,electricity,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2090,493.6883522432983
555,electricity,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2095,528.2013904528537
556,electricity,Africa_Western,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2100,560.241398945177
557,electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2005,5.380112604898631
558,electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2010,6.727194647212747
559,electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2015,16.515565177469284
560,electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2020,29.75541466681764
561,electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2025,39.782141670573886
562,electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2030,50.0088108302834
563,electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2035,60.80853828215015
564,electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2040,70.36152149746816
565,electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,78.10181081155307
566,electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2050,84.46841275093472
567,electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,90.06803039060578
568,electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2060,95.89434162244709
569,electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2065,97.78034732952162
570,electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2070,99.3738951002139
571,electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2075,99.80476258987225
572,electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2080,95.10282758798117
573,electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2085,90.77922002684659
574,electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2090,86.74018674656953
575,electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2095,83.34417192195167
576,electricity,Brazil,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2100,80.407534046883
577,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2005,665.0755369250114
578,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2010,954.5217516829805
579,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2015,1163.078336551509
580,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2020,1366.2217096324218
581,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2025,1538.51633839655
582,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2030,1625.1477373546493
583,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2035,1641.150421288553
584,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2040,1612.1128461439237
585,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,1565.9295451649289
586,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2050,1494.0647200494857
587,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,1430.7417117591965
588,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2060,1379.3763576698825
589,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2065,1339.7934410430269
590,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2070,1314.0070539163532
591,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2075,1254.8286534942465
592,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2080,1032.3646009136419
593,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2085,866.5216378387801
594,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2090,746.2771894070967
595,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2095,656.9795627854655
596,electricity,China,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2100,584.3267478816234
597,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2005,160.05087296117136
598,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2010,224.50227048894538
599,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2015,303.2728023066301
600,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2020,400.2767660378653
601,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2025,501.6593996304383
602,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2030,608.7289886926278
603,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2035,716.4169305838773
604,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2040,808.581747446947
605,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,895.1075315577792
606,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2050,972.1487363056723
607,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,1047.388990805327
608,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2060,1125.0600127003804
609,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2065,1199.8296700653452
610,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2070,1270.7147808171496
611,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2075,1326.5951102591864
612,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2080,1304.9890283267516
613,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2085,1282.9783955124258
614,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2090,1246.9217614727813
615,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2095,1201.3121178274184
616,electricity,India,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2100,1158.70066699693
617,electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2005,5.99172851069684
618,electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2010,8.072375046389844
619,electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2015,12.574186066331956
620,electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2020,17.51671474183816
621,electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2025,21.453431705147256
622,electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2030,25.453558012210806
623,electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2035,29.29685126741408
624,electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2040,34.118982228240306
625,electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2045,39.36721385780446
626,electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2050,45.0257014985149
627,electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2055,51.178690863142386
628,electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2060,58.02463860649825
629,electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2065,63.74025488860339
630,electricity,South Asia,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",2070,69.23886026075627
