,sector,region,scenario,Year,value
777,gas processing,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2060,0.5261511853895726
778,gas processing,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2065,0.262445328746459
779,gas processing,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2070,0.14091987501422665
780,gas processing,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2075,0.06944440630084792
781,gas processing,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2080,0.030799740083729432
782,gas processing,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2085,0.011307999641057886
783,gas processing,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2090,0.003568618988881722
784,gas processing,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2095,0.0009902422466600003
785,gas processing,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2100,0.00016933412803119994
786,gas processing,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2005,0.0180573
787,gas processing,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2010,0.0229192389657433
788,gas processing,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2015,0.028466469730893895
789,gas processing,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2020,0.03300906976744017
790,gas processing,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2025,0.024107454135961714
791,gas processing,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2030,0.01960587389436763
792,gas processing,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2035,0.01949954218000327
793,gas processing,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2040,0.02361368630708327
794,gas processing,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2045,0.02296667396980201
795,gas processing,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2050,0.019423940991715405
796,gas processing,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2055,0.013758926055651877
797,gas processing,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2060,0.008382513374296963
798,gas processing,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2065,0.005363938127535217
799,gas processing,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2070,0.003515408665510922
800,gas processing,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2075,0.0020732788823292214
801,gas processing,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2080,0.0011518587295747396
802,gas processing,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2085,0.0005700418976701815
803,gas processing,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2090,0.00026093341626730326
804,gas processing,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2095,0.00012174368673020103
805,gas processing,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2100,5.5215996951000004e-05
806,gas processing,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2005,3.5471688017429948e-09
807,gas processing,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2010,-1.2195262160535902e-07
808,gas processing,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2015,-3.504629985939811e-07
809,gas processing,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2020,0.003802081536791513
810,gas processing,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2025,0.0052415239413994286
811,gas processing,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2030,0.005215703565302432
812,gas processing,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2035,0.005886791132031277
813,gas processing,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2040,0.00894571570520064
814,gas processing,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2045,0.010209117574598636
815,gas processing,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2050,0.009415431335659807
816,gas processing,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2055,0.006925491547725926
817,gas processing,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2060,0.004248427672069344
818,gas processing,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2065,0.002705239915258506
819,gas processing,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2070,0.0018944678864847297
820,gas processing,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2075,0.0012442298739587798
821,gas processing,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2080,0.0007346935655696551
822,gas processing,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2085,0.0003749656794119205
823,gas processing,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2090,0.00017542812880370906
824,gas processing,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2095,8.781589184299679e-05
825,gas processing,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2100,4.243722273890023e-05
826,industry,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2005,272.97521060234305
827,industry,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2010,280.7516289336329
828,industry,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2015,391.2503038071265
829,industry,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2020,1229.2787942283571
830,industry,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2025,1580.5046317182707
831,industry,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2030,2003.2276288988348
832,industry,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2035,2482.9766546064125
833,industry,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2040,3108.7110527402447
834,industry,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2045,3862.641973057801
835,industry,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2050,4632.114630960195
836,industry,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2055,5345.49596915717
837,industry,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2060,5862.246436331813
838,industry,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2065,6092.2253323816585
839,industry,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2070,6015.706018153306
840,industry,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2075,5683.225285742776
841,industry,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2080,5158.676627823421
842,industry,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2085,4515.850600572468
843,industry,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2090,3830.510267740095
844,industry,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2095,3158.058081472812
845,industry,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2100,2528.8443258195007
846,industry,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2005,1179.6041260294082
847,industry,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2010,1399.7656597224025
848,industry,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2015,1452.3103676101932
849,industry,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2020,3537.692390706785
850,industry,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2025,3603.1352998234997
851,industry,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2030,3248.7490620669882
852,industry,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2035,2602.804473215814
853,industry,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2040,2020.5002181586578
854,industry,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2045,1567.992359928998
855,industry,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2050,1222.1819411278593
856,industry,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2055,917.6417928605973
857,industry,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2060,596.3257220249789
858,industry,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2065,164.31422130745045
859,industry,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2070,-323.01219999328197
860,industry,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2075,-637.8174948352746
861,industry,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2080,-850.2858386687939
862,industry,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2085,-985.3193886520639
863,industry,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2090,-1054.0922673573639
864,industry,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2095,-1076.8243809423132
865,industry,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2100,-1069.1666563315625
866,industry,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2005,29128.8146742507
867,industry,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2010,43317.672770168785
868,industry,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2015,44693.175609634294
869,industry,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2020,108937.59154093116
870,industry,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2025,96316.37344103746
871,industry,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2030,79633.98386324047
872,industry,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2035,61065.535725209076
873,industry,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2040,46976.35995566376
874,industry,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2045,37601.00533097241
875,industry,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2050,30816.609597443836
876,industry,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2055,24855.1312646952
877,industry,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2060,18898.435739547844
878,industry,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2065,13200.626861625753
879,industry,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2070,8882.263463638314
880,industry,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2075,5558.005984437839
881,industry,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2080,2529.7892461243846
882,industry,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2085,-413.8792194565335
883,industry,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2090,-2996.5434274728946
884,industry,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2095,-5207.402142218432
885,industry,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2100,-6871.571830071225
886,industry,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2005,3212.84032313072
887,industry,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2010,5311.9002731489445
888,industry,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2015,6365.915651436132
889,industry,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2020,20232.21289552261
890,industry,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2025,20556.78754312699
891,industry,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2030,19414.053369300767
892,industry,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2035,18669.97114040044
893,industry,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2040,18804.12454424102
894,industry,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2045,18969.699489045
895,industry,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2050,18871.59988426218
896,industry,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2055,18463.567228597505
897,industry,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2060,17520.43715989855
898,industry,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2065,16144.861597660798
899,industry,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2070,14623.242266245465
900,industry,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2075,12983.694503120962
901,industry,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2080,11324.303261138446
902,industry,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2085,9749.724505942395
903,industry,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2090,8061.32403260031
904,industry,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2095,6383.112376307266
905,industry,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2100,4890.160679423264
906,industry,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2005,147.60795773034928
907,industry,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2010,199.12499947288387
908,industry,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2015,330.2248729151805
909,industry,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2020,993.9360001363488
910,industry,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2025,1192.4281235772519
911,industry,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2030,1400.6743773329958
912,industry,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2035,1535.312338245109
913,industry,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2040,1644.7190610742823
914,industry,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2045,1798.5415995762703
915,industry,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2050,1909.81154940146
916,industry,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2055,1968.97995174061
917,industry,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2060,1963.9166237861618
918,industry,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2065,1900.548433439768
919,industry,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2070,1798.6152740162238
920,industry,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2075,1665.0416965101817
921,industry,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2080,1503.0707686780731
922,industry,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2085,1325.9806617922363
923,industry,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2090,1145.9914412760304
924,industry,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2095,973.3011441198314
925,industry,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2100,812.8795335474491
926,refined liquids enduse,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2050,-2.29150433969683e-06
927,refined liquids enduse,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2075,-6.788879872526168e-06
928,refined liquids enduse,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2080,-7.6152404770550204e-06
929,refined liquids enduse,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2100,-6.043707258910213e-06
930,refined liquids enduse,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2010,-4.149635848135604e-06
931,refined liquids enduse,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2015,-3.1469920345544904e-06
932,refined liquids enduse,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2035,-2.5788684445315604e-05
933,refined liquids enduse,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2045,-5.456488026302272e-05
934,refined liquids enduse,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2055,-1.907376366238694e-05
935,refined liquids enduse,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2060,-6.975415155259306e-06
936,refined liquids enduse,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2080,-1.8651255778905046e-05
937,refined liquids enduse,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2085,-1.5469694003307696e-05
938,refined liquids enduse,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2030,-2.6377367413479864e-05
939,refined liquids enduse,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2040,-0.000237539103668
940,refined liquids enduse,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2045,-3.5122229605681934e-05
941,refined liquids enduse,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2060,-0.0002558724345430371
942,refined liquids enduse,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2065,-0.0003789657211494
943,refined liquids enduse,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2095,-0.0002411604042404028
944,refined liquids enduse,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2100,-0.00023917524185495566
945,refined liquids enduse,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2025,-5.243280107549838e-06
946,refined liquids enduse,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2030,-9.60355955722851e-06
947,refined liquids enduse,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2035,-1.4255787964052683e-05
948,refined liquids enduse,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2040,-2.9390797534613784e-05
949,refined liquids enduse,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2050,-7.234696522114547e-05
950,refined liquids enduse,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2060,-1.1134498277176158e-05
951,refined liquids enduse,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2070,-4.7938984922491175e-06
952,refined liquids enduse,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2090,-2.141235557905089e-06
953,refined liquids enduse,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2040,-4.4686191485974186e-06
954,refined liquids enduse,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2045,-2.739603070756657e-06
955,refined liquids enduse,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2050,-2.4996452607852567e-06
956,refined liquids enduse,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2075,-1.0086385024816391e-05
957,refined liquids enduse,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2080,-6.296595091617355e-06
958,refined liquids enduse,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2085,-3.1665364859513846e-06
959,refined liquids enduse,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2100,-8.483761369803705e-07
960,refined liquids industrial,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2035,-3.2351201307573594e-06
961,refined liquids industrial,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2040,-8.399029366803936e-06
962,refined liquids industrial,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2045,-1.691808828326727e-05
963,refined liquids industrial,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2050,-5.155880704894542e-06
964,refined liquids industrial,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2060,-6.518271890427923e-06
965,refined liquids industrial,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2070,-1.499999810442446e-06
966,refined liquids industrial,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2075,-1.4547605213955327e-06
967,refined liquids industrial,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2090,-9.679493152907396e-06
968,refined liquids industrial,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2095,-7.0007256176734266e-06
969,refined liquids industrial,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2005,-1.175066805e-06
970,refined liquids industrial,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2015,-7.867468121182408e-06
971,refined liquids industrial,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2025,-1.6986194050062832e-05
972,refined liquids industrial,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2030,-1.6511441984400723e-05
973,refined liquids industrial,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2040,-2.3503436072448572e-05
974,refined liquids industrial,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2045,-3.209698626580597e-05
975,refined liquids industrial,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2050,-3.78395464053034e-05
976,refined liquids industrial,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2055,-2.11930794986528e-06
977,refined liquids industrial,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2060,-5.1152938528681164e-05
978,refined liquids industrial,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2065,-7.783673161321827e-05
979,refined liquids industrial,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2070,-6.394805247244369e-06
980,refined liquids industrial,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2075,-7.037422373111228e-06
981,refined liquids industrial,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2095,-1.1961357848859177e-05
982,refined liquids industrial,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2005,-2.967926501730777e-07
983,refined liquids industrial,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2020,-1.1473348239477536e-05
984,refined liquids industrial,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2040,-1.3972927111066218e-05
985,refined liquids industrial,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2055,-0.0002472628834353
986,refined liquids industrial,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2060,-0.0002693391881902
987,refined liquids industrial,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2075,-0.00028328888660810375
988,refined liquids industrial,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2080,-0.0003399682341754284
989,refined liquids industrial,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2085,-0.0005068665221301656
990,refined liquids industrial,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2090,-0.00011607360808522705
991,refined liquids industrial,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2095,-0.00010550776103043919
992,refined liquids industrial,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2100,-0.0001583273435149391
993,refined liquids industrial,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2005,-3.134608336077304e-08
994,refined liquids industrial,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2015,-1.9557829347871035e-08
995,refined liquids industrial,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2020,-3.4852631564574863e-07
996,refined liquids industrial,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2030,-2.7140519280894675e-06
997,refined liquids industrial,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2045,-7.46132026942141e-05
998,refined liquids industrial,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2055,-7.934486228786252e-07
999,refined liquids industrial,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2070,-4.725406332887692e-05
1000,refined liquids industrial,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2080,-3.384887980993889e-05
1001,refined liquids industrial,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2085,-1.0274075252562623e-05
1002,refined liquids industrial,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2025,-1.0655516814915189e-07
1003,refined liquids industrial,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2035,-8.883998444343273e-08
1004,refined liquids industrial,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2040,-6.527206988352024e-07
1005,refined liquids industrial,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2050,-7.637807034719837e-07
1006,refined liquids industrial,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2060,-6.852785599141921e-08
1007,refined liquids industrial,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2065,-1.9298685608446564e-06
1008,refined liquids industrial,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2070,-3.2074026440065114e-07
1009,refined liquids industrial,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2075,-1.2608015761225496e-07
1010,refined liquids industrial,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2080,-1.070421844701899e-06
1011,refined liquids industrial,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2085,-6.333073813629125e-07
1012,transportation,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2005,981.8602310400025
1013,transportation,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2010,1176.348051850749
1014,transportation,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2015,1646.4018368000136
1015,transportation,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2020,2336.4611873075623
1016,transportation,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2025,2647.1153135299005
1017,transportation,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2030,2927.4878965958696
1018,transportation,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2035,3096.516018794541
1019,transportation,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2040,3243.8200931444644
1020,transportation,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2045,3539.648399317384
1021,transportation,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2050,3934.4947640315795
1022,transportation,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2055,4392.016677579312
1023,transportation,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2060,4759.749311758512
1024,transportation,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2065,4940.38924689474
1025,transportation,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2070,4850.841114965171
1026,transportation,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2075,4722.907531171596
1027,transportation,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2080,4574.950570366718
1028,transportation,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2085,4366.550551658393
1029,transportation,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2090,4101.022367108103
1030,transportation,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2095,3802.6660022837186
1031,transportation,Africa_Western,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2100,3491.3918012552717
